crawled,title,href,字段1,字段2,字段3,字段4,字段5,字段6,字段7,字段8,字段9
1593743409,合肥奥迪A3 2016款 Sportback 40 TFSI 风尚型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/hf/adac57416c900f18x.htm,1.8,涡轮增压,4缸,180,300,汽油,95号,直喷,国5
1593743409,合肥奥迪A3 2016款 Sportback 40 TFSI 风尚型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/hf/adac57416c900f18x.htm,前置前驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,电子驻车,225/45 R17,225/45 R17
1593743409,合肥奥迪A3 2016款 Sportback 40 TFSI 风尚型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/hf/adac57416c900f18x.htm,标配/标配,标配/选配,标配/标配,标配,标配,标配,标配,标配,标配
1593743409,合肥奥迪A3 2016款 Sportback 40 TFSI 风尚型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/hf/adac57416c900f18x.htm,标配,标配,-,-,选配,标配,标配/标配,标配,标配
1593743409,合肥奥迪A3 2016款 Sportback 40 TFSI 风尚型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/hf/adac57416c900f18x.htm,标配,选配,-,自动,标配,标配,标配,标配,选配/-
1593743437,深圳奥迪A3 2010款 Sportback 1.4T 豪华型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sz/f50b50f90a6b3609x.htm,奥迪(进口),紧凑型车,1.4T/125马力/L4,7挡双离合,5门5座两厢车,4292/1765/1423,2578,370-1100,-
1593743437,深圳奥迪A3 2010款 Sportback 1.4T 豪华型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sz/f50b50f90a6b3609x.htm,1.4,涡轮增压,4缸,125,200,汽油,95号,直喷,欧4
1593743437,深圳奥迪A3 2010款 Sportback 1.4T 豪华型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sz/f50b50f90a6b3609x.htm,前置前驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,手刹,225/45 R17,225/45 R17
1593743437,深圳奥迪A3 2010款 Sportback 1.4T 豪华型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sz/f50b50f90a6b3609x.htm,标配/标配,标配/-,标配/标配,标配,标配,标配,-,标配,标配
1593743437,深圳奥迪A3 2010款 Sportback 1.4T 豪华型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sz/f50b50f90a6b3609x.htm,标配,标配,-,-,标配,标配,标配/标配,标配,标配
1593743437,深圳奥迪A3 2010款 Sportback 1.4T 豪华型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sz/f50b50f90a6b3609x.htm,-,-,-,自动,-,标配,-,-,-/-
1593743437,沈阳奥迪A3 2013款 Sportback 30 TFSI 舒适型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sy/fa41740009cbd879x.htm,奥迪(进口),紧凑型车,1.4T/125马力/L4,7挡双离合,5门5座两厢车,4292/1765/1423,2578,370-1100,1460
1593743437,沈阳奥迪A3 2013款 Sportback 30 TFSI 舒适型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sy/fa41740009cbd879x.htm,1.4,涡轮增压,4缸,125,200,汽油,95号,直喷,欧4
1593743437,沈阳奥迪A3 2013款 Sportback 30 TFSI 舒适型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sy/fa41740009cbd879x.htm,前置前驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,手刹,225/45 R17,225/45 R17
1593743437,沈阳奥迪A3 2013款 Sportback 30 TFSI 舒适型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sy/fa41740009cbd879x.htm,标配/标配,标配/-,标配/标配,标配,标配,标配,-,标配,标配
1593743437,沈阳奥迪A3 2013款 Sportback 30 TFSI 舒适型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sy/fa41740009cbd879x.htm,标配,标配,-,-,标配,标配,标配/标配,标配,标配
1593743437,沈阳奥迪A3 2013款 Sportback 30 TFSI 舒适型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sy/fa41740009cbd879x.htm,-,-,-,自动,-,标配,-,-,-/-
1593743465,宁波奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/nb/3225c7f12caac0f8x.htm,一汽-大众奥迪,紧凑型车,1.4T/150马力/L4,7挡双离合,5门5座两厢车,4319/1785/1441,2629,380-1220,1340
1593743465,宁波奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/nb/3225c7f12caac0f8x.htm,1.4,涡轮增压,4缸,150,250,汽油,95号,直喷,国4(国5)
1593743465,宁波奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/nb/3225c7f12caac0f8x.htm,前置前驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,电子驻车,225/45 R17,225/45 R17
1593743465,宁波奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/nb/3225c7f12caac0f8x.htm,标配/标配,标配/选配,标配/-,标配,标配,标配,选配,标配,标配
1593743465,宁波奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/nb/3225c7f12caac0f8x.htm,标配,-,-,-,选配,标配,标配/标配,标配,选配
1593743465,宁波奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/nb/3225c7f12caac0f8x.htm,标配,选配,-,自动,选配,标配,选配,标配,选配/-
1593743465,常州奥迪A3 2012款 Sportback 1.4T 舒适型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/changzhou/5f4fe1bc876d6ca5x.htm,奥迪(进口),紧凑型车,1.4T/125马力/L4,7挡双离合,5门5座两厢车,4292/1765/1423,2578,370-1100,1460
1593743465,常州奥迪A3 2012款 Sportback 1.4T 舒适型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/changzhou/5f4fe1bc876d6ca5x.htm,1.4,涡轮增压,4缸,125,200,汽油,95号,直喷,欧4
1593743465,常州奥迪A3 2012款 Sportback 1.4T 舒适型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/changzhou/5f4fe1bc876d6ca5x.htm,前置前驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,手刹,225/45 R17,225/45 R17
1593743465,常州奥迪A3 2012款 Sportback 1.4T 舒适型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/changzhou/5f4fe1bc876d6ca5x.htm,标配/标配,标配/-,标配/标配,标配,标配,标配,-,标配,标配
1593743465,常州奥迪A3 2012款 Sportback 1.4T 舒适型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/changzhou/5f4fe1bc876d6ca5x.htm,标配,标配,-,-,标配,标配,标配/标配,标配,标配
1593743465,常州奥迪A3 2012款 Sportback 1.4T 舒适型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/changzhou/5f4fe1bc876d6ca5x.htm,-,-,-,自动,-,标配,-,-,-/-
1593743493,北京二手奥迪A3 2014款 Sportback 35 TFSI 自动舒适型_北京朝阳二手车交易市场-瓜子二手车,https://www.guazi.com/bj/c8af365309426a48x.htm,一汽-大众奥迪,紧凑型车,1.4T/150马力/L4,7挡双离合,5门5座两厢车,4319/1785/1441,2629,380-1220,1340
1593743493,北京二手奥迪A3 2014款 Sportback 35 TFSI 自动舒适型_北京朝阳二手车交易市场-瓜子二手车,https://www.guazi.com/bj/c8af365309426a48x.htm,1.4,涡轮增压,4缸,150,250,汽油,95号,直喷,国4(国5)
1593743493,北京二手奥迪A3 2014款 Sportback 35 TFSI 自动舒适型_北京朝阳二手车交易市场-瓜子二手车,https://www.guazi.com/bj/c8af365309426a48x.htm,前置前驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,电子驻车,225/45 R17,225/45 R17
1593743493,北京二手奥迪A3 2014款 Sportback 35 TFSI 自动舒适型_北京朝阳二手车交易市场-瓜子二手车,https://www.guazi.com/bj/c8af365309426a48x.htm,标配/标配,标配/选配,标配/-,标配,标配,标配,选配,标配,标配
1593743493,北京二手奥迪A3 2014款 Sportback 35 TFSI 自动舒适型_北京朝阳二手车交易市场-瓜子二手车,https://www.guazi.com/bj/c8af365309426a48x.htm,标配,-,-,-,选配,标配,标配/标配,标配,选配
1593743493,北京二手奥迪A3 2014款 Sportback 35 TFSI 自动舒适型_北京朝阳二手车交易市场-瓜子二手车,https://www.guazi.com/bj/c8af365309426a48x.htm,标配,选配,-,自动,选配,标配,选配,标配,选配/-
1593743493,呼和浩特奥迪A3 2017款 Sportback 35 TFSI 时尚型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/nmg/8e8934489fa60efax.htm,一汽-大众奥迪,紧凑型车,1.4T/150马力/L4,7挡双离合,5门5座两厢车,4321/1785/1426,2629,380-1220,1340
1593743493,呼和浩特奥迪A3 2017款 Sportback 35 TFSI 时尚型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/nmg/8e8934489fa60efax.htm,1.4,涡轮增压,4缸,150,250,汽油,95号,直喷,国5
1593743493,呼和浩特奥迪A3 2017款 Sportback 35 TFSI 时尚型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/nmg/8e8934489fa60efax.htm,前置前驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,电子驻车,225/45 R17,225/45 R17
1593743493,呼和浩特奥迪A3 2017款 Sportback 35 TFSI 时尚型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/nmg/8e8934489fa60efax.htm,标配/标配,标配/选配,标配/标配,标配,标配,标配,选配,标配,标配
1593743493,呼和浩特奥迪A3 2017款 Sportback 35 TFSI 时尚型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/nmg/8e8934489fa60efax.htm,标配,标配,-,-,标配,标配,标配/标配,标配,选配
1593743493,呼和浩特奥迪A3 2017款 Sportback 35 TFSI 时尚型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/nmg/8e8934489fa60efax.htm,标配,选配,-,-,-,标配,选配,-,选配/-
1593743521,上海奥迪A3 2016款 Sportback 35 TFSI 领英型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sh/9a0029e61b9d33c8x.htm,一汽-大众奥迪,紧凑型车,1.4T/150马力/L4,7挡双离合,5门5座两厢车,4319/1785/1426,2629,380-1220,1340
1593743521,上海奥迪A3 2016款 Sportback 35 TFSI 领英型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sh/9a0029e61b9d33c8x.htm,1.4,涡轮增压,4缸,150,250,汽油,95号,直喷,国4(国5)
1593743521,上海奥迪A3 2016款 Sportback 35 TFSI 领英型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sh/9a0029e61b9d33c8x.htm,前置前驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,电子驻车,205/55 R16,205/55 R16
1593743521,上海奥迪A3 2016款 Sportback 35 TFSI 领英型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sh/9a0029e61b9d33c8x.htm,标配/标配,标配/选配,标配/标配,标配,标配,标配,选配,标配,标配
1593743521,上海奥迪A3 2016款 Sportback 35 TFSI 领英型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sh/9a0029e61b9d33c8x.htm,标配,标配,-,-,选配,标配,标配/标配,标配,选配
1593743521,上海奥迪A3 2016款 Sportback 35 TFSI 领英型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/sh/9a0029e61b9d33c8x.htm,标配,选配,-,-,选配,标配,选配,-,选配/-
1593743522,合肥奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/hf/340f8dd1b2e8f3bfx.htm,一汽-大众奥迪,紧凑型车,1.4T/150马力/L4,7挡双离合,5门5座两厢车,4319/1785/1441,2629,380-1220,1340
1593743522,合肥奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/hf/340f8dd1b2e8f3bfx.htm,1.4,涡轮增压,4缸,150,250,汽油,95号,直喷,国4(国5)
1593743522,合肥奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/hf/340f8dd1b2e8f3bfx.htm,前置前驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,电子驻车,225/45 R17,225/45 R17
1593743522,合肥奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/hf/340f8dd1b2e8f3bfx.htm,标配/标配,标配/选配,标配/-,标配,标配,标配,选配,标配,标配
1593743522,合肥奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/hf/340f8dd1b2e8f3bfx.htm,标配,-,-,-,选配,标配,标配/标配,标配,选配
1593743522,合肥奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/hf/340f8dd1b2e8f3bfx.htm,标配,选配,-,自动,选配,标配,选配,标配,选配/-
1593743549,成都奥迪A3 2012款 Sportback 1.4T 豪华型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/cd/06369549e62ca40bx.htm,奥迪(进口),紧凑型车,1.4T/125马力/L4,7挡双离合,5门5座两厢车,4292/1765/1423,2578,370-1100,1460
1593743549,成都奥迪A3 2012款 Sportback 1.4T 豪华型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/cd/06369549e62ca40bx.htm,1.4,涡轮增压,4缸,125,200,汽油,95号,直喷,欧4
1593743549,成都奥迪A3 2012款 Sportback 1.4T 豪华型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/cd/06369549e62ca40bx.htm,前置前驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,手刹,225/45 R17,225/45 R17
1593743549,成都奥迪A3 2012款 Sportback 1.4T 豪华型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/cd/06369549e62ca40bx.htm,标配/标配,标配/-,标配/标配,标配,标配,标配,-,标配,标配
1593743549,成都奥迪A3 2012款 Sportback 1.4T 豪华型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/cd/06369549e62ca40bx.htm,标配,标配,-,-,标配,标配,标配/标配,标配,标配
1593743549,成都奥迪A3 2012款 Sportback 1.4T 豪华型(进口)二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/cd/06369549e62ca40bx.htm,-,-,-,自动,-,标配,-,-,-/-
1593743549,郑州奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/zz/a3dc709ef6e0599bx.htm,一汽-大众奥迪,紧凑型车,1.4T/150马力/L4,7挡双离合,5门5座两厢车,4319/1785/1441,2629,380-1220,1340
1593743549,郑州奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/zz/a3dc709ef6e0599bx.htm,1.4,涡轮增压,4缸,150,250,汽油,95号,直喷,国4(国5)
1593743549,郑州奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/zz/a3dc709ef6e0599bx.htm,前置前驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,电子驻车,225/45 R17,225/45 R17
1593743549,郑州奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/zz/a3dc709ef6e0599bx.htm,标配/标配,标配/选配,标配/-,标配,标配,标配,选配,标配,标配
1593743549,郑州奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/zz/a3dc709ef6e0599bx.htm,标配,-,-,-,选配,标配,标配/标配,标配,选配
1593743549,郑州奥迪A3 2014款 Sportback 35 TFSI 自动舒适型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/zz/a3dc709ef6e0599bx.htm,标配,选配,-,自动,选配,标配,选配,标配,选配/-
1593743577,长沙奥迪A3 2015款 Sportback 35 TFSI 百万纪念舒享型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/cs/6ac3853b2486ab22x.htm,一汽-大众奥迪,紧凑型车,1.4T/150马力/L4,7挡双离合,5门5座两厢车,4319/1785/1441,2629,380-1220,1340
1593743577,长沙奥迪A3 2015款 Sportback 35 TFSI 百万纪念舒享型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/cs/6ac3853b2486ab22x.htm,1.4,涡轮增压,4缸,150,250,汽油,95号,直喷,国4(国5)
1593743577,长沙奥迪A3 2015款 Sportback 35 TFSI 百万纪念舒享型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/cs/6ac3853b2486ab22x.htm,前置前驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,电子驻车,225/45 R17,225/45 R17
1593743577,长沙奥迪A3 2015款 Sportback 35 TFSI 百万纪念舒享型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/cs/6ac3853b2486ab22x.htm,标配/标配,标配/-,标配/标配,标配,标配,标配,-,标配,标配
1593743577,长沙奥迪A3 2015款 Sportback 35 TFSI 百万纪念舒享型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/cs/6ac3853b2486ab22x.htm,标配,标配,-,-,-,标配,标配/标配,标配,-
1593743577,长沙奥迪A3 2015款 Sportback 35 TFSI 百万纪念舒享型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/cs/6ac3853b2486ab22x.htm,标配,-,-,自动,-,标配,-,标配,-/-
1593743578,广州奥迪A3 2016款 Sportback 35 TFSI 领英型二手车【价格 图片 报价 多少钱】_瓜子二手车,https://www.guazi.com/gz/45c62d137dd0ca29x.htm,一汽-大众奥迪,紧凑型车,1.4T/150马力/L4,7挡双离合,5门5座两厢车,4319/1785/1426,2629,380-1220,1340
